2007-03-04,86,91,Beverages,Germany,Europe
2007-03-04,43,41,Snacks,Germany,Europe
2007-03-11,12,11,Beverages,Germany,Europe
2007-03-11,84,81,Snacks,Germany,Europe
2007-03-18,74,71,Beverages,Germany,Europe
2007-03-18,4,1,Snacks,Germany,Europe
2007-03-25,82,81,Beverages,Germany,Europe
2007-03-25,51,51,Snacks,Germany,Europe
2007-04-01,0,1,Beverages,Germany,Europe
2007-04-01,33,31,Snacks,Germany,Europe
2007-04-08,84,81,Beverages,Germany,Europe
2007-04-08,56,61,Snacks,Germany,Europe
2007-04-15,78,81,Beverages,Germany,Europe
2007-04-15,14,11,Snacks,Germany,Europe
2007-04-22,24,21,Beverages,Germany,Europe
2007-04-22,1,1,Snacks,Germany,Europe
2007-04-29,13,11,Beverages,Germany,Europe
2007-04-29,70,71,Snacks,Germany,Europe
2007-05-06,48,51,Beverages,Germany,Europe
2007-05-06,38,41,Snacks,Germany,Europe
2007-05-13,88,91,Beverages,Germany,Europe
2007-05-13,3,1,Snacks,Germany,Europe
2007-05-20,50,51,Beverages,Germany,Europe
2007-05-20,58,61,Snacks,Germany,Europe
2007-05-27,68,71,Beverages,Germany,Europe
2007-05-27,36,41,Snacks,Germany,Europe
2007-06-03,89,91,Beverages,Germany,Europe
2007-06-03,68,71,Snacks,Germany,Europe
2007-06-10,81,81,Beverages,Germany,Europe
2007-06-10,86,91,Snacks,Germany,Europe
2007-06-17,77,81,Beverages,Germany,Europe
2007-06-17,4,1,Snacks,Germany,Europe
2007-06-24,6,11,Beverages,Germany,Europe
2007-06-24,39,41,Snacks,Germany,Europe
2007-07-01,78,81,Beverages,Germany,Europe
2007-07-01,3,1,Snacks,Germany,Europe
2007-07-08,10,11,Beverages,Germany,Europe
2007-07-08,32,31,Snacks,Germany,Europe
2007-07-15,57,61,Beverages,Germany,Europe
2007-07-15,80,81,Snacks,Germany,Europe
2007-07-22,49,51,Beverages,Germany,Europe
2007-07-22,19,21,Snacks,Germany,Europe
2007-07-29,66,71,Beverages,Germany,Europe
2007-07-29,25,21,Snacks,Germany,Europe
2007-08-05,34,31,Beverages,Germany,Europe
2007-08-05,33,31,Snacks,Germany,Europe
2007-08-12,59,61,Beverages,Germany,Europe
2007-08-12,34,31,Snacks,Germany,Europe
2007-08-19,29,31,Beverages,Germany,Europe
2007-08-19,27,31,Snacks,Germany,Europe
2007-08-26,29,31,Beverages,Germany,Europe
2007-08-26,32,31,Snacks,Germany,Europe
2007-09-02,7,11,Beverages,Germany,Europe
2007-09-02,29,31,Snacks,Germany,Europe
2007-09-09,47,51,Beverages,Germany,Europe
2007-09-09,82,81,Snacks,Germany,Europe
2007-09-16,82,81,Beverages,Germany,Europe
2007-09-16,44,41,Snacks,Germany,Europe
2007-09-23,15,21,Beverages,Germany,Europe
2007-09-23,38,41,Snacks,Germany,Europe
2007-09-30,4,1,Beverages,Germany,Europe
2007-09-30,14,11,Snacks,Germany,Europe
2007-10-07,59,61,Beverages,Germany,Europe
2007-10-07,3,1,Snacks,Germany,Europe
2007-10-14,45,41,Beverages,Germany,Europe
2007-10-14,79,81,Snacks,Germany,Europe
2007-10-21,50,51,Beverages,Germany,Europe
2007-10-21,38,41,Snacks,Germany,Europe
2007-10-28,25,21,Beverages,Germany,Europe
2007-10-28,20,21,Snacks,Germany,Europe
2007-11-04,80,81,Beverages,Germany,Europe
2007-11-04,70,71,Snacks,Germany,Europe
2007-11-11,12,11,Beverages,Germany,Europe
2007-11-11,58,61,Snacks,Germany,Europe
2007-11-18,78,81,Beverages,Germany,Europe
2007-11-18,69,71,Snacks,Germany,Europe
2007-11-25,26,31,Beverages,Germany,Europe
2007-11-25,25,21,Snacks,Germany,Europe
2007-12-02,24,21,Beverages,Germany,Europe
2007-12-02,35,41,Snacks,Germany,Europe
2007-12-09,67,71,Beverages,Germany,Europe
2007-12-09,55,61,Snacks,Germany,Europe
2007-12-16,38,41,Beverages,Germany,Europe
2007-12-16,54,51,Snacks,Germany,Europe
2007-12-23,57,61,Beverages,Germany,Europe
2007-12-23,45,41,Snacks,Germany,Europe
2007-12-30,86,91,Beverages,Germany,Europe
2007-12-30,67,71,Snacks,Germany,Europe
2008-01-06,100,101,Beverages,Germany,Europe
2008-01-06,105,101,Snacks,Germany,Europe
2008-01-13,13,11,Beverages,Germany,Europe
2008-01-13,68,71,Snacks,Germany,Europe
2008-01-20,20,21,Beverages,Germany,Europe
2008-01-20,23,21,Snacks,Germany,Europe
2008-01-27,92,91,Beverages,Germany,Europe
2008-01-27,42,41,Snacks,Germany,Europe
2008-02-03,61,61,Beverages,Germany,Europe
2008-02-03,77,81,Snacks,Germany,Europe
2008-02-10,85,81,Beverages,Germany,Europe
2008-02-10,55,61,Snacks,Germany,Europe
2008-02-17,89,91,Beverages,Germany,Europe
2008-02-17,24,21,Snacks,Germany,Europe
2008-02-24,10,11,Beverages,Germany,Europe
2008-02-24,10,11,Snacks,Germany,Europe
2008-03-02,44,41,Beverages,Germany,Europe
2008-03-02,59,61,Snacks,Germany,Europe
2008-03-09,24,21,Beverages,Germany,Europe
2008-03-09,48,51,Snacks,Germany,Europe
2008-03-16,50,51,Beverages,Germany,Europe
2008-03-16,83,81,Snacks,Germany,Europe
2008-03-23,68,71,Beverages,Germany,Europe
2008-03-23,69,71,Snacks,Germany,Europe
2008-03-30,24,21,Beverages,Germany,Europe
2008-03-30,85,81,Snacks,Germany,Europe
2008-04-06,74,71,Beverages,Germany,Europe
2008-04-06,47,51,Snacks,Germany,Europe
2008-04-13,80,81,Beverages,Germany,Europe
2008-04-13,5,1,Snacks,Germany,Europe
2008-04-20,45,41,Beverages,Germany,Europe
2008-04-20,0,1,Snacks,Germany,Europe
2008-04-27,100,101,Beverages,Germany,Europe
2008-04-27,88,91,Snacks,Germany,Europe
2008-05-04,57,61,Beverages,Germany,Europe
2008-05-04,36,41,Snacks,Germany,Europe
2008-05-11,11,11,Beverages,Germany,Europe
2008-05-11,30,31,Snacks,Germany,Europe
2008-05-18,66,71,Beverages,Germany,Europe
2008-05-18,101,101,Snacks,Germany,Europe
2008-05-25,88,91,Beverages,Germany,Europe
2008-05-25,52,51,Snacks,Germany,Europe
2008-06-01,23,21,Beverages,Germany,Europe
2008-06-01,65,61,Snacks,Germany,Europe
2008-06-08,55,61,Beverages,Germany,Europe
2008-06-08,83,81,Snacks,Germany,Europe
2008-06-15,63,61,Beverages,Germany,Europe
2008-06-15,57,61,Snacks,Germany,Europe
2008-06-22,56,61,Beverages,Germany,Europe
2008-06-22,36,41,Snacks,Germany,Europe
2008-06-29,22,21,Beverages,Germany,Europe
2008-06-29,10,11,Snacks,Germany,Europe
2008-07-06,30,31,Beverages,Germany,Europe
2008-07-06,57,61,Snacks,Germany,Europe
2008-07-13,32,31,Beverages,Germany,Europe
2008-07-13,16,21,Snacks,Germany,Europe
2008-07-20,36,41,Beverages,Germany,Europe
2008-07-20,54,51,Snacks,Germany,Europe
2008-07-27,43,41,Beverages,Germany,Europe
2008-07-27,44,41,Snacks,Germany,Europe
2008-08-03,59,61,Beverages,Germany,Europe
2008-08-03,44,41,Snacks,Germany,Europe
2008-08-10,71,71,Beverages,Germany,Europe
2008-08-10,55,61,Snacks,Germany,Europe
2008-08-17,32,31,Beverages,Germany,Europe
2008-08-17,84,81,Snacks,Germany,Europe
2008-08-24,64,61,Beverages,Germany,Europe
2008-08-24,0,1,Snacks,Germany,Europe
2008-08-31,77,81,Beverages,Germany,Europe
2008-08-31,84,81,Snacks,Germany,Europe
2008-09-07,109,111,Beverages,Germany,Europe
2008-09-07,14,11,Snacks,Germany,Europe
2008-09-14,103,101,Beverages,Germany,Europe
2008-09-14,33,31,Snacks,Germany,Europe
2008-09-21,70,71,Beverages,Germany,Europe
2008-09-21,107,111,Snacks,Germany,Europe
2008-09-28,60,61,Beverages,Germany,Europe
2008-09-28,3,1,Snacks,Germany,Europe
2008-10-05,14,11,Beverages,Germany,Europe
2008-10-05,50,51,Snacks,Germany,Europe
2008-10-12,22,21,Beverages,Germany,Europe
2008-10-12,17,21,Snacks,Germany,Europe
2008-10-19,101,101,Beverages,Germany,Europe
2008-10-19,44,41,Snacks,Germany,Europe
2008-10-26,93,91,Beverages,Germany,Europe
2008-10-26,34,31,Snacks,Germany,Europe
2008-11-02,80,81,Beverages,Germany,Europe
2008-11-02,43,41,Snacks,Germany,Europe
2008-11-09,56,61,Beverages,Germany,Europe
2008-11-09,40,41,Snacks,Germany,Europe
2008-11-16,0,1,Beverages,Germany,Europe
2008-11-16,67,71,Snacks,Germany,Europe
2008-11-23,96,101,Beverages,Germany,Europe
2008-11-23,22,21,Snacks,Germany,Europe
2008-11-30,42,41,Beverages,Germany,Europe
2008-11-30,43,41,Snacks,Germany,Europe
2008-12-07,91,91,Beverages,Germany,Europe
2008-12-07,78,81,Snacks,Germany,Europe
2008-12-14,33,31,Beverages,Germany,Europe
2008-12-14,81,81,Snacks,Germany,Europe
2008-12-21,19,21,Beverages,Germany,Europe
2008-12-21,62,61,Snacks,Germany,Europe
2008-12-28,89,91,Beverages,Germany,Europe
2008-12-28,81,81,Snacks,Germany,Europe
2009-01-04,44,41,Beverages,Germany,Europe
2009-01-04,9,11,Snacks,Germany,Europe
2009-01-11,20,21,Beverages,Germany,Europe
2009-01-11,126,131,Snacks,Germany,Europe
2009-01-18,114,111,Beverages,Germany,Europe
2009-01-18,41,41,Snacks,Germany,Europe
2009-01-25,78,81,Beverages,Germany,Europe
2009-01-25,38,41,Snacks,Germany,Europe
2009-02-01,47,51,Beverages,Germany,Europe
2009-02-01,121,121,Snacks,Germany,Europe
2009-02-08,26,31,Beverages,Germany,Europe
2009-02-08,49,51,Snacks,Germany,Europe
2009-02-15,62,61,Beverages,Germany,Europe
2009-02-15,32,31,Snacks,Germany,Europe
2009-02-22,84,81,Beverages,Germany,Europe
2009-02-22,126,131,Snacks,Germany,Europe
2009-03-01,4,1,Beverages,Germany,Europe
2009-03-01,25,21,Snacks,Germany,Europe
2009-03-08,63,61,Beverages,Germany,Europe
2009-03-08,43,41,Snacks,Germany,Europe
2009-03-15,99,101,Beverages,Germany,Europe
2009-03-15,49,51,Snacks,Germany,Europe
2009-03-22,32,31,Beverages,Germany,Europe
2009-03-22,95,101,Snacks,Germany,Europe
2009-03-29,119,121,Beverages,Germany,Europe
2009-03-29,31,31,Snacks,Germany,Europe
2009-04-05,19,21,Beverages,Germany,Europe
2009-04-05,108,111,Snacks,Germany,Europe
2009-04-12,94,91,Beverages,Germany,Europe
2009-04-12,50,51,Snacks,Germany,Europe
2009-04-19,37,41,Beverages,Germany,Europe
2009-04-19,81,81,Snacks,Germany,Europe
2009-04-26,44,41,Beverages,Germany,Europe
2009-04-26,23,21,Snacks,Germany,Europe
2009-05-03,7,11,Beverages,Germany,Europe
2009-05-03,100,101,Snacks,Germany,Europe
2009-05-10,21,21,Beverages,Germany,Europe
2009-05-10,98,101,Snacks,Germany,Europe
2009-05-17,66,71,Beverages,Germany,Europe
2009-05-17,25,21,Snacks,Germany,Europe
2009-05-24,100,101,Beverages,Germany,Europe
2009-05-24,91,91,Snacks,Germany,Europe
2009-05-31,32,31,Beverages,Germany,Europe
2009-05-31,122,121,Snacks,Germany,Europe
2009-06-07,0,1,Beverages,Germany,Europe
2009-06-07,0,1,Snacks,Germany,Europe
2009-06-14,118,121,Beverages,Germany,Europe
2009-06-14,75,81,Snacks,Germany,Europe
2009-06-21,7,11,Beverages,Germany,Europe
2009-06-21,42,41,Snacks,Germany,Europe
2009-06-28,91,91,Beverages,Germany,Europe
2009-06-28,127,131,Snacks,Germany,Europe
2009-07-05,10,11,Beverages,Germany,Europe
2009-07-05,62,61,Snacks,Germany,Europe
2009-07-12,127,131,Beverages,Germany,Europe
2009-07-12,125,121,Snacks,Germany,Europe
2009-07-19,107,111,Beverages,Germany,Europe
2009-07-19,54,51,Snacks,Germany,Europe
2009-07-26,6,11,Beverages,Germany,Europe
2009-07-26,83,81,Snacks,Germany,Europe
2009-08-02,22,21,Beverages,Germany,Europe
2009-08-02,99,101,Snacks,Germany,Europe
2009-08-09,74,71,Beverages,Germany,Europe
2009-08-09,126,131,Snacks,Germany,Europe
2009-08-16,84,81,Beverages,Germany,Europe
2009-08-16,74,71,Snacks,Germany,Europe
2009-08-23,4,1,Beverages,Germany,Europe
2009-08-23,39,41,Snacks,Germany,Europe
2009-08-30,25,21,Beverages,Germany,Europe
2009-08-30,113,111,Snacks,Germany,Europe
2009-09-06,105,101,Beverages,Germany,Europe
2009-09-06,36,41,Snacks,Germany,Europe
2009-09-13,89,91,Beverages,Germany,Europe
2009-09-13,38,41,Snacks,Germany,Europe
2009-09-20,73,71,Beverages,Germany,Europe
2009-09-20,8,11,Snacks,Germany,Europe
2009-09-27,16,21,Beverages,Germany,Europe
2009-09-27,39,41,Snacks,Germany,Europe
2009-10-04,95,101,Beverages,Germany,Europe
2009-10-04,119,121,Snacks,Germany,Europe
2009-10-11,42,41,Beverages,Germany,Europe
2009-10-11,73,71,Snacks,Germany,Europe
2009-10-18,100,101,Beverages,Germany,Europe
2009-10-18,51,51,Snacks,Germany,Europe
2009-10-25,89,91,Beverages,Germany,Europe
2009-10-25,40,41,Snacks,Germany,Europe
2009-11-01,71,71,Beverages,Germany,Europe
2009-11-01,112,111,Snacks,Germany,Europe
2009-11-08,25,21,Beverages,Germany,Europe
2009-11-08,12,11,Snacks,Germany,Europe
2009-11-15,123,121,Beverages,Germany,Europe
2009-11-15,96,101,Snacks,Germany,Europe
2009-11-22,91,91,Beverages,Germany,Europe
2009-11-22,112,111,Snacks,Germany,Europe
2009-11-29,3,1,Beverages,Germany,Europe
2009-11-29,0,1,Snacks,Germany,Europe
2009-12-06,16,21,Beverages,Germany,Europe
2009-12-06,36,41,Snacks,Germany,Europe
2009-12-13,38,41,Beverages,Germany,Europe
2009-12-13,55,61,Snacks,Germany,Europe
2009-12-20,125,121,Beverages,Germany,Europe
2009-12-20,79,81,Snacks,Germany,Europe
2009-12-27,50,51,Beverages,Germany,Europe
2009-12-27,23,21,Snacks,Germany,Europe
2006-01-01,36,41,Beverages,UK,Europe
2006-01-01,29,31,Snacks,UK,Europe
2006-01-08,20,21,Beverages,UK,Europe
2006-01-08,54,51,Snacks,UK,Europe
2006-01-15,63,61,Beverages,UK,Europe
2006-01-15,64,61,Snacks,UK,Europe
2006-01-22,58,61,Beverages,UK,Europe
2006-01-22,36,41,Snacks,UK,Europe
2006-01-29,47,51,Beverages,UK,Europe
2006-01-29,9,11,Snacks,UK,Europe
2006-02-05,22,21,Beverages,UK,Europe
2006-02-05,42,41,Snacks,UK,Europe
2006-02-12,69,71,Beverages,UK,Europe
2006-02-12,12,11,Snacks,UK,Europe
2006-02-19,19,21,Beverages,UK,Europe
2006-02-19,23,21,Snacks,UK,Europe
2006-02-26,1,1,Beverages,UK,Europe
2006-02-26,11,11,Snacks,UK,Europe
2006-03-05,7,11,Beverages,UK,Europe
2006-03-05,6,11,Snacks,UK,Europe
2006-03-12,64,61,Beverages,UK,Europe
2006-03-12,4,1,Snacks,UK,Europe
2006-03-19,40,41,Beverages,UK,Europe
2006-03-19,57,61,Snacks,UK,Europe
2006-03-26,18,21,Beverages,UK,Europe
2006-03-26,39,41,Snacks,UK,Europe
2006-04-02,65,61,Beverages,UK,Europe
2006-04-02,59,61,Snacks,UK,Europe
2006-04-09,0,1,Beverages,UK,Europe
2006-04-09,21,21,Snacks,UK,Europe
2006-04-16,66,71,Beverages,UK,Europe
2006-04-16,50,51,Snacks,UK,Europe
2006-04-23,12,11,Beverages,UK,Europe
2006-04-23,41,41,Snacks,UK,Europe
2006-04-30,61,61,Beverages,UK,Europe
2006-04-30,18,21,Snacks,UK,Europe
2006-05-07,1,1,Beverages,UK,Europe
2006-05-07,53,51,Snacks,UK,Europe
2006-05-14,66,71,Beverages,UK,Europe
2006-05-14,19,21,Snacks,UK,Europe
2006-05-21,18,21,Beverages,UK,Europe
2006-05-21,30,31,Snacks,UK,Europe
2006-05-28,4,1,Beverages,UK,Europe
2006-05-28,39,41,Snacks,UK,Europe
2006-06-04,38,41,Beverages,UK,Europe
2006-06-04,29,31,Snacks,UK,Europe
2006-06-11,1,1,Beverages,UK,Europe
2006-06-11,67,71,Snacks,UK,Europe
2006-06-18,69,71,Beverages,UK,Europe
2006-06-18,67,71,Snacks,UK,Europe
2006-06-25,28,31,Beverages,UK,Europe
2006-06-25,56,61,Snacks,UK,Europe
2006-07-02,35,41,Beverages,UK,Europe
2006-07-02,20,21,Snacks,UK,Europe
2006-07-09,18,21,Beverages,UK,Europe
2006-07-09,31,31,Snacks,UK,Europe
2006-07-16,59,61,Beverages,UK,Europe
2006-07-16,32,31,Snacks,UK,Europe
2006-07-23,36,41,Beverages,UK,Europe
2006-07-23,24,21,Snacks,UK,Europe
2006-07-30,68,71,Beverages,UK,Europe
2006-07-30,68,71,Snacks,UK,Europe
2006-08-06,35,41,Beverages,UK,Europe
2006-08-06,26,31,Snacks,UK,Europe
2006-08-13,12,11,Beverages,UK,Europe
2006-08-13,41,41,Snacks,UK,Europe
2006-08-20,29,31,Beverages,UK,Europe
2006-08-20,27,31,Snacks,UK,Europe
2006-08-27,20,21,Beverages,UK,Europe
2006-08-27,0,1,Snacks,UK,Europe
2006-09-03,22,21,Beverages,UK,Europe
2006-09-03,18,21,Snacks,UK,Europe
2006-09-10,14,11,Beverages,UK,Europe
2006-09-10,57,61,Snacks,UK,Europe
2006-09-17,58,61,Beverages,UK,Europe
2006-09-17,34,31,Snacks,UK,Europe
2006-09-24,0,1,Beverages,UK,Europe
2006-09-24,0,1,Snacks,UK,Europe
2006-10-01,19,21,Beverages,UK,Europe
2006-10-01,59,61,Snacks,UK,Europe
2006-10-08,37,41,Beverages,UK,Europe
2006-10-08,68,71,Snacks,UK,Europe
2006-10-15,59,61,Beverages,UK,Europe
2006-10-15,3,1,Snacks,UK,Europe
2006-10-22,63,61,Beverages,UK,Europe
2006-10-22,10,11,Snacks,UK,Europe
2006-10-29,15,21,Beverages,UK,Europe
2006-10-29,62,61,Snacks,UK,Europe
2006-11-05,23,21,Beverages,UK,Europe
2006-11-05,29,31,Snacks,UK,Europe
2006-11-12,29,31,Beverages,UK,Europe
2006-11-12,38,41,Snacks,UK,Europe
2006-11-19,17,21,Beverages,UK,Europe
2006-11-19,42,41,Snacks,UK,Europe
2006-11-26,21,21,Beverages,UK,Europe
2006-11-26,19,21,Snacks,UK,Europe
2006-12-03,64,61,Beverages,UK,Europe
2006-12-03,47,51,Snacks,UK,Europe
2006-12-10,27,31,Beverages,UK,Europe
2006-12-10,66,71,Snacks,UK,Europe
2006-12-17,0,1,Beverages,UK,Europe
2006-12-17,43,41,Snacks,UK,Europe
2006-12-24,46,51,Beverages,UK,Europe
2006-12-24,69,71,Snacks,UK,Europe
2006-12-31,44,41,Beverages,UK,Europe
2006-12-31,10,11,Snacks,UK,Europe
2007-01-07,53,51,Beverages,UK,Europe
2007-01-07,61,61,Snacks,UK,Europe
2007-01-14,40,41,Beverages,UK,Europe
2007-01-14,68,71,Snacks,UK,Europe
2007-01-21,40,41,Beverages,UK,Europe
2007-01-21,75,81,Snacks,UK,Europe
2007-01-28,17,21,Beverages,UK,Europe
2007-01-28,60,61,Snacks,UK,Europe
2007-02-04,73,71,Beverages,UK,Europe
2007-02-04,0,1,Snacks,UK,Europe
2007-02-11,11,11,Beverages,UK,Europe
2007-02-11,40,41,Snacks,UK,Europe
2007-02-18,43,41,Beverages,UK,Europe
2007-02-18,3,1,Snacks,UK,Europe
2007-02-25,34,31,Beverages,UK,Europe
2007-02-25,47,51,Snacks,UK,Europe
2007-03-04,5,1,Beverages,UK,Europe
2007-03-04,78,81,Snacks,UK,Europe
2007-03-11,52,51,Beverages,UK,Europe
2007-03-11,68,71,Snacks,UK,Europe
2007-03-18,0,1,Beverages,UK,Europe
2007-03-18,54,51,Snacks,UK,Europe
2007-03-25,46,51,Beverages,UK,Europe
2007-03-25,50,51,Snacks,UK,Europe
2007-04-01,50,51,Beverages,UK,Europe
2007-04-01,29,31,Snacks,UK,Europe
2007-04-08,55,61,Beverages,UK,Europe
2007-04-08,29,31,Snacks,UK,Europe
2007-04-15,75,81,Beverages,UK,Europe
2007-04-15,82,81,Snacks,UK,Europe
2007-04-22,27,31,Beverages,UK,Europe
2007-04-22,78,81,Snacks,UK,Europe
2007-04-29,36,41,Beverages,UK,Europe
2007-04-29,67,71,Snacks,UK,Europe
2007-05-06,49,51,Beverages,UK,Europe
2007-05-06,47,51,Snacks,UK,Europe
2007-05-13,40,41,Beverages,UK,Europe
2007-05-13,51,51,Snacks,UK,Europe
2007-05-20,87,91,Beverages,UK,Europe
2007-05-20,52,51,Snacks,UK,Europe
2007-05-27,32,31,Beverages,UK,Europe
2007-05-27,52,51,Snacks,UK,Europe
2007-06-03,70,71,Beverages,UK,Europe
2007-06-03,26,31,Snacks,UK,Europe
2007-06-10,13,11,Beverages,UK,Europe
2007-06-10,42,41,Snacks,UK,Europe
2007-06-17,18,21,Beverages,UK,Europe
2007-06-17,31,31,Snacks,UK,Europe
2007-06-24,51,51,Beverages,UK,Europe
2007-06-24,43,41,Snacks,UK,Europe
2007-07-01,50,51,Beverages,UK,Europe
2007-07-01,71,71,Snacks,UK,Europe
2007-07-08,36,41,Beverages,UK,Europe
2007-07-08,79,81,Snacks,UK,Europe
2007-07-15,12,11,Beverages,UK,Europe
2007-07-15,88,91,Snacks,UK,Europe
2007-07-22,14,11,Beverages,UK,Europe
2007-07-22,79,81,Snacks,UK,Europe
2007-07-29,18,21,Beverages,UK,Europe
2007-07-29,11,11,Snacks,UK,Europe
2007-08-05,19,21,Beverages,UK,Europe
2007-08-05,78,81,Snacks,UK,Europe
2007-08-12,74,71,Beverages,UK,Europe
2007-08-12,81,81,Snacks,UK,Europe
2007-08-19,62,61,Beverages,UK,Europe
2007-08-19,23,21,Snacks,UK,Europe
